TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup,Gender_Encoded
T00441,C3780,Male,-0.37420929161786487,Mumbai,Books,1,-0.011042740771217353,2023-04-18,UPI,-0.8461991082002477,4,1,26-40,1
T00442,C2389,Male,-1.033144476717116,Kolkata,Furniture,5,0.482025184759752,2023-06-19,Cash,1.5047560038932375,6,0,26-40,1
T00443,C5649,Male,-1.2967185507568164,Hyderabad,Furniture,1,-0.778587502896184,2023-03-11,Cash,-1.0364285284867292,3,5,18-25,1
T00444,C9445,Other,-0.1106352175781644,Jaipur,Furniture,2,1.6082291122279058,2023-03-26,Cash,0.39143174691705496,3,6,41-60,2
T00445,C6491,Male,-0.1106352175781644,Hyderabad,Electronics,3,0.6178487740021424,2023-09-26,UPI,0.4913679400629485,9,1,41-60,1
T00446,C2530,Male,0.15293885646153607,Hyderabad,Electronics,4,-1.2730702574817616,2023-08-31,Cash,-0.7923738252251787,8,3,41-60,1
T00447,C4848,Male,-0.6377833656575653,Jaipur,Fashion,2,-0.402950388897698,2023-01-06,Card,-0.6054756113768935,1,4,26-40,1
T00448,C6085,Other,-0.17652873608808953,Jaipur,Sports,5,0.5541814665447719,2023-06-12,Cash,1.594172597760616,6,0,41-60,2
T00449,C4680,Other,1.1413416341104128,Chennai,Beauty,3,0.9828746700910667,2023-08-02,Cash,0.7627736014486383,8,2,60+,2
T00450,C4262,Female,0.21883237497146119,Jaipur,Books,1,-1.15422461689467,2023-04-02,Cash,-1.1295269821015879,4,6,41-60,0
T00451,C3414,Female,1.6025962636798885,Ahmedabad,Books,1,0.3263939887528463,2023-03-18,UPI,-0.7625682939360525,3,5,60+,0
T00452,C1400,Female,-0.044741699068239285,Lucknow,Groceries,2,1.0040971059101902,2023-08-29,Wallet,0.09197382078865815,8,1,41-60,0
T00453,C1757,Female,0.9436610785806374,Bengaluru,Beauty,2,1.0189528109835766,2023-02-04,UPI,0.09933754028361873,2,5,41-60,0
T00454,C5011,Male,1.6025962636798885,Mumbai,Fashion,3,1.4052011428916242,2023-01-03,Cash,1.0767836399123143,1,1,60+,1
T00455,C8784,Female,-1.099037995227041,Pune,Furniture,2,0.9984377896917572,2023-06-09,UPI,0.08916859431438746,6,4,26-40,0
T00456,C2193,Female,-1.2967185507568164,Lucknow,Furniture,2,-1.063675557399743,2023-12-26,Cash,-0.9329858022479973,12,1,18-25,0
T00457,C8461,Female,-1.2308250322468914,Jaipur,Fashion,3,-1.198084317587525,2023-04-07,Card,-0.8588226273344658,4,4,26-40,0
T00458,C7790,Other,1.1413416341104128,Mumbai,Groceries,2,-0.651252887981443,2023-04-13,Card,-0.7285549229355204,4,3,60+,2
T00459,C4185,Male,1.273128671130263,Chennai,Beauty,3,-1.0679200445635677,2023-12-22,Wallet,-0.7620423139721269,12,4,60+,1
T00460,C7291,Other,-1.560292624796517,Bengaluru,Furniture,5,0.6044078979833641,2023-02-18,Card,1.656413560158497,2,5,18-25,2
T00461,C9099,Male,-1.099037995227041,Mumbai,Furniture,2,0.8145100125926868,2023-10-03,Card,-0.0020012660994101544,10,1,26-40,1
T00462,C7547,Female,-1.3626120692667416,Chennai,Books,2,-0.5394813926673926,2023-08-23,UPI,-0.6731517000686741,8,2,18-25,0
T00463,C4997,Other,-0.044741699068239285,Hyderabad,Electronics,2,0.6312896500209206,2023-06-19,Cash,-0.09282047320392393,6,0,41-60,2
T00464,C3417,Male,0.680087004540937,Lucknow,Sports,1,0.20896317722036295,2023-02-18,Card,-0.791672518606611,2,5,41-60,1
T00465,C1090,Other,0.21883237497146119,Chennai,Beauty,2,-1.3218818598657456,2023-02-01,UPI,-1.060974260136598,2,2,41-60,2
T00466,C2746,Other,1.6025962636798885,Mumbai,Furniture,3,0.1431736261810801,2023-11-16,Card,0.13843538426876656,11,3,60+,2
T00467,C7965,Male,0.6141934860310119,Ahmedabad,Beauty,1,0.28890101880572816,2023-08-28,Wallet,-0.7718606066320742,8,0,41-60,1
T00468,C4585,Male,1.0754481156004876,Mumbai,Sports,1,1.1222353319699776,2023-11-01,Card,-0.5653258074638943,11,2,60+,1
T00469,C3881,Female,0.08704533795161094,Delhi,Beauty,2,-0.4637880382458521,2023-03-22,Card,-0.6356317959753036,3,2,41-60,0
T00470,C9486,Female,-1.033144476717116,Pune,Sports,4,1.06422734073104,2023-02-04,Wallet,1.524743242522416,2,5,26-40,0
T00471,C8611,Female,0.8118740415607872,Chennai,Sports,1,-1.033256732725666,2023-06-29,Cash,-1.09954612415782,6,3,41-60,0
T00472,C1822,Other,-0.17652873608808953,Kolkata,Furniture,3,-0.08249160802893314,2023-11-22,Cash,-0.02935222422354944,11,2,41-60,2
T00473,C5082,Female,1.4708092266600383,Delhi,Furniture,2,0.9383075548709072,2023-10-14,Cash,0.059363063025261315,10,5,60+,0
T00474,C2988,Male,-0.30831577310793973,Mumbai,Sports,3,-1.4739759832361308,2023-04-26,UPI,-1.0639548132655106,4,2,26-40,1
T00475,C8478,Other,0.8118740415607872,Chennai,Books,4,1.463209134130562,2023-06-26,UPI,1.9202801753945844,6,0,41-60,2
T00476,C3184,Male,-1.6920796618163672,Pune,Fashion,2,-0.7934432079695705,2023-11-18,Cash,-0.7990362381015716,11,5,18-25,1
T00477,C8612,Other,1.0754481156004876,Hyderabad,Sports,3,1.0274417853112259,2023-01-08,UPI,0.7959103391759609,1,6,60+,2
T00478,C9702,Male,1.273128671130263,Pune,Electronics,3,-0.8521586137358121,2023-04-09,Card,-0.6016184249747714,4,6,60+,1
T00479,C6198,Male,-1.2308250322468914,Jaipur,Furniture,2,-0.4588361365547232,2023-05-21,Card,-0.6331772228103167,5,6,26-40,1
T00480,C8251,Female,0.21883237497146119,Delhi,Groceries,5,0.15944416030907477,2023-05-26,Cash,1.1050112313096632,5,4,41-60,0
T00481,C9270,Female,0.28472589348138627,Kolkata,Furniture,5,1.5969104797910398,2023-08-07,Wallet,2.8863300424715552,8,0,41-60,0
T00482,C7991,Other,-1.2967185507568164,Ahmedabad,Sports,4,-1.5142986112924655,2023-10-27,Card,-1.0315193821567554,10,4,18-25,2
T00483,C9976,Female,-0.044741699068239285,Lucknow,Furniture,1,0.5081995222700043,2023-06-06,Card,-0.7175093436930795,6,1,41-60,0
T00484,C8305,Other,0.08704533795161094,Jaipur,Sports,1,-1.3339079068299156,2023-07-08,UPI,-1.1740599523806352,7,5,41-60,2
T00485,C3607,Male,-1.626186143306442,Delhi,Beauty,2,0.39925768506517034,2023-11-16,Wallet,-0.20783475864902246,11,3,18-25,1
T00486,C8777,Other,-1.4943991062865918,Bengaluru,Groceries,2,0.7968246494100839,2023-07-26,Wallet,-0.010767598831506079,7,2,18-25,2
T00487,C8373,Male,-0.7036768841674904,Hyderabad,Books,2,1.0479568066030454,2023-05-11,Wallet,0.11371432596425605,5,3,26-40,1
T00488,C5246,Male,0.9436610785806374,Jaipur,Groceries,2,-0.4588361365547232,2023-10-15,Cash,-0.6331772228103167,10,6,41-60,1
T00489,C5050,Male,-0.44010281012778996,Ahmedabad,Groceries,5,-1.3820120946865955,2023-10-05,Cash,-0.8051726710140388,10,3,26-40,1
T00490,C5543,Other,-1.7579731803262924,Jaipur,Electronics,4,-0.4701547689915891,2023-11-25,UPI,0.0036091868491312375,11,5,18-25,2
T00491,C9540,Other,1.207235152620338,Mumbai,Electronics,3,-1.5631102136764494,2023-12-04,Card,-1.1302282887201556,12,0,60+,2
T00492,C8939,Female,1.0754481156004876,Mumbai,Sports,3,0.755087192299141,2023-04-14,UPI,0.593408053064545,4,4,60+,0
T00493,C4919,Female,0.4165129305012365,Hyderabad,Electronics,5,-0.1320106249402213,2023-02-09,Card,0.7438383227473111,2,3,41-60,0
T00494,C5499,Male,1.4708092266600383,Jaipur,Fashion,4,-0.23529314592662234,2023-10-31,Card,0.236442984213599,10,1,60+,1
T00495,C8206,Male,1.3390221896401882,Chennai,Books,2,-0.6753049819097829,2023-03-20,Wallet,-0.7404771354511709,3,0,60+,1
T00496,C2269,Other,0.6141934860310119,Kolkata,Groceries,1,-1.2115251936063034,2023-02-22,Card,-1.1437284411275834,2,2,41-60,2
T00497,C5681,Female,1.273128671130263,Ahmedabad,Groceries,5,-0.8740884640822397,2023-04-21,Wallet,-0.17574998084955137,4,4,60+,0
T00498,C4841,Other,0.6141934860310119,Pune,Books,5,-1.2942926933008851,2023-05-24,Cash,-0.6964701451360493,5,2,41-60,2
T00499,C5451,Other,-0.8354639211873407,Bengaluru,Beauty,2,-0.10866594553918546,2023-04-02,UPI,-0.4596038347148174,4,6,26-40,2
T00500,C6502,Other,1.0095545970905626,Mumbai,Sports,5,0.65180467131274,2023-05-15,Cash,1.7151479894635397,5,0,41-60,2
T00501,C6238,Male,-0.37420929161786487,Kolkata,Electronics,3,-1.2221364115158653,2023-10-16,Wallet,-0.8767059461079415,10,0,26-40,1
T00502,C9849,Male,0.4165129305012365,Kolkata,Books,2,0.032816959921637884,2023-02-22,Cash,-0.38947317285805,2,2,41-60,1
T00503,C2320,Female,0.4165129305012365,Kolkata,Beauty,3,0.9206221916883044,2023-03-06,Cash,0.7164873646231719,3,0,41-60,0
T00504,C3267,Male,1.1413416341104128,Chennai,Groceries,2,0.736694414589234,2023-09-25,UPI,-0.040573130120632225,9,0,60+,1
T00505,C3471,Male,1.1413416341104128,Hyderabad,Furniture,1,1.3450709080707743,2023-10-28,Wallet,-0.5100979112516899,10,5,60+,1
T00506,C4788,Other,0.8118740415607872,Jaipur,Electronics,3,-0.45529906391820263,2023-11-27,Card,-0.30654366521242254,11,0,41-60,2
T00507,C7275,Male,-1.3626120692667416,Chennai,Furniture,2,-0.19214085976107123,2023-07-16,UPI,-0.5009809252103101,7,6,18-25,1
T00508,C3503,Other,0.021151819441685826,Mumbai,Groceries,5,-0.6293230376350154,2023-06-19,UPI,0.12756513168096761,6,0,41-60,2
T00509,C4505,Female,1.0095545970905626,Chennai,Groceries,5,-1.3841343382685078,2023-10-22,Card,-0.8078025708336676,10,6,41-60,0
T00510,C2052,Male,1.273128671130263,Pune,Furniture,4,-1.1598839331131028,2023-10-31,Wallet,-0.6801647662543508,10,1,60+,1
T00511,C7797,Female,-0.7695704026774156,Mumbai,Groceries,2,0.7876282605551305,2023-11-06,Card,-0.01532609185219596,11,0,26-40,0
T00512,C7678,Male,0.21883237497146119,Jaipur,Electronics,1,0.2860713606965117,2023-05-22,UPI,-0.7725619132506419,5,0,41-60,1
T00513,C6421,Other,-0.30831577310793973,Chennai,Beauty,4,0.0250354001212926,2023-11-12,Wallet,0.494523819846503,11,6,26-40,2
T00514,C9890,Male,1.0095545970905626,Hyderabad,Fashion,5,-0.742509362003674,2023-12-09,Wallet,-0.012696192032567182,12,5,41-60,1
T00515,C8633,Other,1.0754481156004876,Bengaluru,Fashion,1,-0.5451407088858254,2023-08-31,Wallet,-0.9785707324548961,8,3,60+,2
T00516,C7812,Female,0.9436610785806374,Kolkata,Fashion,2,0.3285162323347587,2023-04-18,Wallet,-0.24290008957740616,4,1,41-60,0
T00517,C2020,Other,-0.17652873608808953,Pune,Beauty,5,0.7331573419527134,2023-03-28,Cash,1.8159608158826428,3,1,41-60,2
T00518,C4388,Other,-1.1649315137369662,Bengaluru,Groceries,4,1.0953535799324212,2023-01-02,Wallet,1.5556007337393938,1,0,26-40,2
T00519,C7883,Female,1.6684897821898137,Delhi,Sports,5,1.0599828535672153,2023-04-29,Cash,2.2209653881054745,4,5,60+,0
T00520,C7381,Female,0.5482999675210868,Pune,Electronics,3,1.4073233864735366,2023-04-21,Wallet,1.0783615798040915,4,4,41-60,0
T00521,C1320,Other,0.8118740415607872,Jaipur,Beauty,4,-0.7644392123501017,2023-02-16,Cash,-0.2881343664750211,2,3,41-60,2
T00522,C7232,Male,-1.560292624796517,Lucknow,Electronics,5,0.8357324484118104,2023-11-11,UPI,1.9430726404980336,11,5,18-25,1
T00523,C8814,Other,-1.7579731803262924,Hyderabad,Books,4,0.3596424715361398,2023-03-17,Wallet,0.8262418504290128,3,4,18-25,2
T00524,C1096,Other,0.9436610785806374,Pune,Groceries,2,1.609643941282514,2023-03-15,Wallet,0.3921330535356226,3,2,41-60,2
T00525,C6763,Male,-1.099037995227041,Hyderabad,Electronics,3,0.5591333682359008,2023-03-26,UPI,0.4477116030571108,3,6,26-40,1
T00526,C5892,Other,0.3506194119913114,Lucknow,Groceries,3,-1.6380961535706857,2023-09-01,Wallet,-1.1859821648962856,9,4,41-60,2
T00527,C7389,Other,0.21883237497146119,Bengaluru,Fashion,5,1.554465608152793,2023-01-01,UPI,2.8337320460789797,1,6,41-60,2
T00528,C7865,Female,0.28472589348138627,Pune,Electronics,4,1.7645677227621155,2023-06-15,Cash,2.2190367949044134,6,3,41-60,0
T00529,C9818,Male,-1.099037995227041,Chennai,Sports,4,-0.5451407088858254,2023-02-09,Cash,-0.0707293147190422,2,3,26-40,1
T00530,C9947,Male,-1.4943991062865918,Lucknow,Groceries,4,-1.244773676389597,2023-01-27,Card,-0.7643215604824718,1,4,18-25,1
T00531,C4613,Female,1.4049157081501134,Kolkata,Electronics,3,1.6563333000845857,2023-03-12,Cash,1.2635065271059576,3,6,60+,0
T00532,C8999,Male,0.28472589348138627,Ahmedabad,Furniture,5,-0.8578179299542451,2023-09-19,UPI,-0.15558741556573075,9,1,41-60,1
T00533,C4595,Male,-0.44010281012778996,Jaipur,Beauty,4,0.18066659612819827,2023-08-14,Card,0.6488112759313913,8,0,26-40,1
T00534,C5471,Female,-0.7695704026774156,Bengaluru,Books,5,0.13822172448995126,2023-08-06,UPI,1.0787122331133754,8,6,26-40,0
T00535,C8140,Other,-0.37420929161786487,Hyderabad,Furniture,1,-1.6133366451150417,2023-12-07,Cash,-1.243313980964193,12,3,26-40,2
T00536,C8956,Other,-0.6377833656575653,Bengaluru,Sports,2,-0.8238620326436474,2023-08-30,Cash,-0.8141143304007766,8,2,26-40,2
T00537,C1475,Other,-1.560292624796517,Lucknow,Sports,2,0.9623596487992473,2023-06-17,Cash,0.07128527554091177,6,5,18-25,2
T00538,C7371,Female,0.3506194119913114,Jaipur,Furniture,2,-0.8408399812989462,2023-06-04,UPI,-0.8225300098235887,6,6,41-60,0
T00539,C6507,Female,-0.8354639211873407,Hyderabad,Groceries,4,1.1986361009188222,2023-09-14,Wallet,1.6579915000502743,9,3,26-40,0
T00540,C7624,Male,0.5482999675210868,Bengaluru,Electronics,2,0.13822172448995126,2023-03-02,Card,-0.3372258297747583,3,3,41-60,1
T00541,C3704,Other,0.9436610785806374,Chennai,Beauty,4,-1.0375012198894906,2023-05-04,UPI,-0.5588387212421433,5,3,41-60,2
T00542,C8657,Female,-0.17652873608808953,Jaipur,Furniture,2,0.6595862311130853,2023-10-14,Cash,-0.07879434083257045,10,5,41-60,0
T00543,C3091,Female,-0.1106352175781644,Bengaluru,Sports,3,-0.17304066752386008,2023-07-21,Wallet,-0.09667765960604614,7,4,41-60,0
T00544,C9751,Female,1.6684897821898137,Pune,Electronics,4,1.3217262286697384,2023-07-13,Card,1.7800188516810496,7,3,60+,0
T00545,C1441,Male,-0.7695704026774156,Bengaluru,Groceries,4,-1.6741742944631957,2023-07-17,UPI,-1.1900146779530498,7,0,26-40,1
T00546,C7455,Female,-1.4285055877766668,Lucknow,Furniture,5,0.9149628754698714,2023-12-28,Cash,2.041255567097508,12,3,18-25,0
T00547,C1444,Other,0.15293885646153607,Bengaluru,Sports,2,-0.9674671816863831,2023-08-31,Card,-0.8852969521853955,8,3,41-60,2
T00548,C2375,Female,0.08704533795161094,Kolkata,Furniture,3,0.9078887301968303,2023-07-01,Cash,0.7070197252725082,7,5,41-60,0
T00549,C8022,Female,1.6025962636798885,Delhi,Groceries,3,1.6563333000845857,2023-06-09,Wallet,1.2635065271059576,6,4,60+,0
T00550,C3223,Male,0.6141934860310119,Jaipur,Sports,5,-1.130879937493634,2023-09-25,Card,-0.4939678590246334,9,0,41-60,1
T00551,C8564,Other,0.08704533795161094,Jaipur,Electronics,1,-1.4845872011456924,2023-06-12,Card,-1.2114045298193639,6,0,41-60,2
T00552,C3977,Other,-1.4285055877766668,Delhi,Books,2,-0.42912472640795035,2023-09-29,UPI,-0.6184497838203956,9,4,18-25,2
T00553,C1823,Other,0.28472589348138627,Bengaluru,Furniture,1,-0.6081006018158919,2023-02-10,Cash,-0.9941748047180269,2,4,41-60,2
T00554,C5262,Female,0.08704533795161094,Kolkata,Electronics,3,0.7395240726984504,2023-11-06,Card,0.5818364938581784,11,0,41-60,0
T00555,C7211,Male,-0.44010281012778996,Bengaluru,Beauty,4,1.4688684503489948,2023-04-20,Wallet,1.9258906283431256,4,3,26-40,1
T00556,C6363,Other,-1.2967185507568164,Mumbai,Beauty,5,-0.7333129731487205,2023-03-27,Card,-0.0012999594808424805,3,0,18-25,2
T00557,C4467,Female,0.28472589348138627,Kolkata,Fashion,3,0.49192898814200964,2023-11-21,Cash,0.397743506484164,11,1,41-60,0
T00558,C8449,Male,1.3390221896401882,Pune,Groceries,2,-0.44327301695403265,2023-05-23,Cash,-0.6254628500060723,5,1,60+,1
T00559,C6355,Other,0.9436610785806374,Pune,Furniture,5,0.3214420870617175,2023-12-31,Wallet,1.30576025087466,12,6,41-60,2
T00560,C6529,Male,-1.6920796618163672,Chennai,Sports,1,-0.48005857237384675,2023-03-15,Card,-0.9624406802278397,3,2,18-25,1
T00561,C7211,Male,-1.3626120692667416,Ahmedabad,Books,4,-0.5882929950513766,2023-08-12,Cash,-0.11350901845167032,8,5,18-25,1
T00562,C5558,Female,-0.1106352175781644,Chennai,Books,5,1.6471369112296321,2023-10-14,UPI,2.9485710048694362,10,5,41-60,0
T00563,C7906,Male,-0.044741699068239285,Bengaluru,Beauty,5,-1.6126292305877377,2023-08-15,Cash,-1.0909551180803658,8,1,41-60,1
T00564,C5133,Female,-1.626186143306442,Hyderabad,Groceries,3,0.45019153103106674,2023-09-08,Card,0.3667106886125444,9,4,18-25,0
T00565,C2341,Other,0.5482999675210868,Delhi,Fashion,4,0.41269856108394853,2023-12-22,UPI,0.8788398468215883,12,4,41-60,2
T00566,C8705,Other,0.5482999675210868,Bengaluru,Sports,4,-1.6020180126781758,2023-05-09,Card,-1.118481402859147,5,1,41-60,2
T00567,C1317,Male,-1.7579731803262924,Bengaluru,Groceries,4,0.05403939574076139,2023-12-17,Wallet,0.5232773912077776,12,6,18-25,1
T00568,C9837,Other,1.6684897821898137,Mumbai,Groceries,4,0.08304339136023017,2023-03-03,Card,0.5520309625690523,3,4,60+,2
T00569,C1853,Female,-1.4285055877766668,Lucknow,Furniture,4,1.214199220519513,2023-10-13,UPI,1.673420245658763,10,4,18-25,0
T00570,C6733,Female,1.5367027451699635,Lucknow,Fashion,3,-0.9731264979048161,2023-08-11,Wallet,-0.6915609988060756,8,4,60+,0
T00571,C4673,Female,0.745980523050862,Chennai,Furniture,4,1.1965138573369098,2023-11-30,Cash,1.6558875801945712,11,3,41-60,0
T00572,C2124,Male,0.8118740415607872,Lucknow,Beauty,3,0.9467965291985567,2023-06-28,Card,0.7359486232884248,6,2,41-60,1
T00573,C1659,Male,0.8777675600707123,Lucknow,Books,3,0.7034459318059405,2023-04-02,Card,0.5550115156979649,4,6,41-60,1
T00574,C1508,Male,-0.505996328637715,Lucknow,Books,4,0.682223495986817,2023-01-13,Card,1.1460376684958722,1,4,26-40,1
T00575,C5051,Female,0.3506194119913114,Hyderabad,Electronics,1,0.342664522880841,2023-07-07,UPI,-0.7585357808792884,7,4,41-60,0
T00576,C4266,Female,0.5482999675210868,Lucknow,Books,2,0.34549418099005746,2023-08-27,Wallet,-0.23448441015459406,8,6,41-60,0
T00577,C1333,Female,-0.9013574396972658,Hyderabad,Books,4,1.4476460145298713,2023-12-10,UPI,1.9048514297860955,12,6,26-40,0
T00578,C3496,Female,0.9436610785806374,Hyderabad,Sports,2,0.7720651409544399,2023-06-27,Card,-0.023040464656440374,6,1,41-60,0
T00579,C4908,Male,1.0095545970905626,Mumbai,Fashion,3,1.3358745192158208,2023-08-06,UPI,1.0252376034475903,8,6,41-60,1
T00580,C3068,Male,0.15293885646153607,Kolkata,Groceries,1,0.25070063433130585,2023-04-20,Wallet,-0.7813282459827379,4,3,41-60,1
T00581,C8758,Male,-0.37420929161786487,Delhi,Groceries,3,-1.038916048944099,2023-11-12,Cash,-0.7404771354511709,11,6,26-40,1
T00582,C2874,Male,-0.24242225459801464,Ahmedabad,Electronics,1,-0.6767198109643912,2023-10-14,Wallet,-1.011181490218293,10,5,41-60,1
T00583,C4571,Female,1.6684897821898137,Bengaluru,Groceries,3,0.9630670633265513,2023-04-08,Wallet,0.7480461624587171,4,5,60+,0
T00584,C8619,Female,-1.560292624796517,Jaipur,Sports,5,0.7869208460278263,2023-07-15,Wallet,1.882584944646572,7,5,18-25,0
T00585,C5198,Other,1.6684897821898137,Lucknow,Furniture,5,0.4664620651590614,2023-07-11,UPI,1.4854700718826264,7,1,60+,2
T00586,C7043,Other,-0.8354639211873407,Ahmedabad,Books,5,-0.6703530802186541,2023-04-02,Card,0.07672040183481124,4,6,26-40,2
T00587,C3749,Other,0.15293885646153607,Kolkata,Fashion,1,1.5077762493507212,2023-01-06,Wallet,-0.4697727806840487,1,4,41-60,2
T00588,C2876,Female,-0.37420929161786487,Bengaluru,Sports,3,1.7518342612706415,2023-04-11,UPI,1.3345138222359345,4,1,26-40,0
T00589,C3683,Male,0.5482999675210868,Pune,Beauty,2,-0.7531205799132358,2023-08-15,Cash,-0.7790489994723929,8,1,41-60,1
T00590,C6096,Male,1.4708092266600383,Ahmedabad,Electronics,1,1.4497682581117837,2023-07-04,Wallet,-0.484149566364686,7,1,60+,1
T00591,C2771,Male,0.8118740415607872,Ahmedabad,Beauty,1,0.8300731321933774,2023-09-27,Cash,-0.6377357158310066,9,2,41-60,1
T00592,C1420,Female,0.745980523050862,Bengaluru,Books,1,0.5152736675430455,2023-04-10,Wallet,-0.7157560771466603,4,0,41-60,0
T00593,C6111,Other,0.21883237497146119,Bengaluru,Sports,3,-0.04429122355451084,2023-01-03,Card,-0.0009493061715586434,1,1,41-60,2
T00594,C7149,Male,1.207235152620338,Hyderabad,Electronics,1,0.839269521048331,2023-10-28,Card,-0.6354564693206617,10,5,60+,1
T00595,C7498,Other,1.0095545970905626,Hyderabad,Sports,5,-0.05419502693676847,2023-06-08,Cash,0.8402679828003663,6,3,41-60,2
T00596,C4249,Other,-0.24242225459801464,Mumbai,Groceries,2,-1.1209761341113764,2023-06-18,Cash,-0.9613887202999881,6,6,41-60,2
T00597,C2245,Female,1.207235152620338,Pune,Groceries,3,-1.1881805142052675,2023-02-18,Cash,-0.8514589078395053,2,5,60+,0
T00598,C4978,Female,0.08704533795161094,Mumbai,Electronics,2,-1.09409438207382,2023-07-08,Card,-0.9480638945472023,7,5,41-60,0
T00599,C2669,Male,-1.2967185507568164,Chennai,Sports,3,-1.1761544672410975,2023-05-10,Wallet,-0.8425172484527674,5,2,18-25,1
T00600,C5941,Female,-1.3626120692667416,Pune,Books,3,-1.6006031836235677,2023-09-15,Cash,-1.1581052268082206,9,4,18-25,0
T00601,C2983,Female,1.4049157081501134,Hyderabad,Sports,3,0.6878828122052499,2023-01-07,Card,0.5434399564915983,1,5,60+,0
T00602,C1672,Female,1.0095545970905626,Hyderabad,Furniture,3,-1.094801796601124,2023-11-07,UPI,-0.7820295526013055,11,1,41-60,0
T00603,C6688,Male,-0.8354639211873407,Hyderabad,Furniture,2,1.1809507377362194,2023-05-20,Card,0.1796371481096174,5,5,26-40,1
T00604,C9728,Other,-1.7579731803262924,Delhi,Fashion,5,1.4610868905486496,2023-01-18,UPI,2.7180164540153133,1,2,18-25,2
T00605,C8018,Other,-0.37420929161786487,Bengaluru,Groceries,2,-1.11814647600216,2023-11-28,Wallet,-0.9599861070628528,11,1,26-40,2
T00606,C7071,Male,-0.30831577310793973,Ahmedabad,Books,5,0.8781773200500573,2023-05-21,UPI,1.9956706368906092,5,6,26-40,1
T00607,C2129,Other,0.8777675600707123,Lucknow,Electronics,3,1.2212733657925539,2023-11-25,UPI,0.9400288492916179,11,5,41-60,2
T00608,C9289,Other,1.6025962636798885,Ahmedabad,Beauty,1,1.6726038342125804,2023-09-03,UPI,-0.42892167015248167,9,6,60+,2
T00609,C6590,Male,-0.5718898471476402,Kolkata,Books,3,-1.50651705149212,2023-07-23,UPI,-1.0881498916060952,7,6,26-40,1
T00610,C1207,Other,0.5482999675210868,Ahmedabad,Groceries,3,-0.015994642462346168,2023-01-23,Cash,0.020089892385471576,1,0,41-60,2
T00611,C7882,Female,0.4165129305012365,Hyderabad,Sports,3,0.7416463162803628,2023-12-23,Cash,0.5834144337499557,12,5,41-60,0
T00612,C9031,Male,-0.24242225459801464,Pune,Books,4,-0.46803252540967677,2023-12-27,Wallet,0.0057131067048342594,12,2,41-60,1
T00613,C2729,Male,1.1413416341104128,Pune,Groceries,4,-0.40436521795230623,2023-05-10,Card,0.06883070237592491,5,2,60+,1
T00614,C8102,Female,-1.3626120692667416,Mumbai,Furniture,5,0.9390149693982114,2023-05-21,Cash,2.071061098386634,5,6,18-25,0
T00615,C6934,Female,-1.626186143306442,Lucknow,Beauty,1,1.50070210407768,2023-11-17,Wallet,-0.47152604723046787,11,4,18-25,0
T00616,C8532,Female,-1.099037995227041,Pune,Sports,4,0.5124440094338291,2023-01-30,Card,0.9777240800396304,1,0,26-40,0
T00617,C3506,Female,0.28472589348138627,Kolkata,Groceries,5,-1.0325493181983618,2023-10-20,Card,-0.37211583404850007,10,4,41-60,0
T00618,C8135,Male,-1.2308250322468914,Pune,Fashion,2,-0.5621186575411242,2023-01-16,Cash,-0.6843726059657569,1,0,26-40,1
T00619,C3885,Male,1.6684897821898137,Lucknow,Furniture,4,1.0253195417293137,2023-08-30,Wallet,1.486171378501194,8,2,60+,1
T00620,C9548,Male,1.207235152620338,Lucknow,Furniture,2,-0.9745413269594243,2023-11-08,Wallet,-0.8888034852782338,11,2,60+,1
T00621,C5425,Female,1.3390221896401882,Lucknow,Groceries,2,0.33629779213510397,2023-11-20,Cash,-0.23904290317528396,11,0,60+,0
T00622,C9817,Female,1.273128671130263,Jaipur,Sports,2,0.9927784734733243,2023-08-21,Cash,0.08636336784011676,8,0,60+,0
T00623,C8921,Female,-0.044741699068239285,Jaipur,Sports,4,0.6970792010602035,2023-09-09,Card,1.1607651074857932,9,5,41-60,0
T00624,C8616,Female,-1.3626120692667416,Mumbai,Furniture,2,0.5980411672376271,2023-03-30,Cash,-0.10930117874026427,3,3,18-25,0
T00625,C8136,Female,-0.7036768841674904,Jaipur,Beauty,5,-1.651537029589464,2023-08-31,Wallet,-1.1391699481068935,8,3,26-40,0
T00626,C5397,Male,0.8118740415607872,Delhi,Books,5,0.47565845401401496,2023-11-28,Card,1.496866304434351,11,1,41-60,1
T00627,C6280,Female,-0.9672509582071909,Ahmedabad,Sports,5,-0.3979984872065692,2023-10-07,Cash,0.41422421202050436,10,5,26-40,0
T00628,C5022,Female,-0.9672509582071909,Ahmedabad,Fashion,4,1.245325459720894,2023-02-23,Cash,1.7042777368757407,2,3,26-40,0
T00629,C2419,Male,-1.2967185507568164,Mumbai,Electronics,4,-0.05207278335485612,2023-01-20,Card,0.41808139842262654,1,4,18-25,1
T00630,C5569,Other,-0.1106352175781644,Hyderabad,Beauty,3,-0.14474408643169542,2023-07-09,Wallet,-0.07563846104901592,7,6,41-60,2
T00631,C8385,Other,-0.9013574396972658,Jaipur,Beauty,1,-0.16313686414160244,2023-01-15,UPI,-0.8838943389482602,1,6,26-40,2
